credit_score,salary,loan_amount,experience_years,company_stability,education_level,college_tier,device_age_days,email_age_years,upi_usage,phone_verified,linkedin_skills_count,linkedin_verified,vpn_usage,multiple_devices,disposable_email,impossible_login,job_stability_score,education_score,linkedin_score,device_trust_score,email_trust_score,default
849,96349,25128,8,5,2,3,416,3,2,1,10,0,1,0,0,0,6.2,4.0,3.1,6.08,5.8,0
667,84839,74001,6,3,1,3,367,2,2,1,30,1,0,0,0,0,4.2,2.5,8.7,5.835,5.2,0
519,192988,5440,10,4,1,3,899,6,2,1,32,0,0,0,0,0,6.4,2.5,6.8,8.495000000000001,7.6,0
636,28572,65955,8,3,2,3,161,9,2,1,35,1,0,0,0,0,5.0,4.0,9.85,4.805,9.399999999999999,0
522,179297,54613,16,7,5,1,607,7,1,1,29,1,0,1,0,0,10.0,10.0,10.0,7.035,8.2,0
659,65853,75949,8,3,3,3,334,7,1,1,37,1,0,0,0,0,5.0,5.5,10.0,5.67,8.2,0
628,200462,16663,2,4,2,2,866,13,2,1,3,1,0,0,0,0,3.2,5.0,3.85,8.33,10.0,0
762,183347,24547,21,2,5,1,957,3,2,1,24,1,0,0,0,0,9.6,10.0,10.0,8.785,5.8,0
681,92379,86662,7,2,3,1,848,14,1,1,33,1,0,0,0,0,4.0,7.5,9.350000000000001,8.24,10.0,0
468,152177,5005,18,9,2,3,255,14,1,1,16,0,0,0,0,0,10.0,4.0,6.0,5.275,10.0,0
516,136074,12038,19,1,2,2,835,9,1,1,32,1,0,0,0,0,8.200000000000001,5.0,10.0,8.175,9.399999999999999,0
677,210968,11414,15,1,2,3,927,1,2,1,29,1,0,0,0,0,6.6,4.0,10.0,8.635,4.6,0
418,63209,92659,6,1,2,3,324,5,2,1,12,1,0,0,0,0,3.0000000000000004,4.0,6.0,5.62,7.0,0
489,248247,74506,6,3,2,3,949,14,2,1,11,1,0,0,0,0,4.2,4.0,5.85,8.745000000000001,10.0,0
669,193559,81586,19,2,2,3,814,2,2,1,31,0,0,0,0,0,8.8,4.0,8.45,8.07,5.2,0
448,169123,7606,24,3,2,3,171,7,2,1,22,1,0,0,0,0,10.0,4.0,10.0,4.855,8.2,0
787,114244,21482,12,5,3,2,621,2,1,1,28,1,1,0,0,0,7.800000000000001,6.5,9.600000000000001,7.105,5.2,0
673,228472,76873,2,9,2,2,378,1,2,1,33,1,0,0,0,0,6.199999999999999,5.0,8.350000000000001,5.89,4.6,0
459,120300,38948,11,2,3,3,194,12,2,0,18,1,0,0,1,0,5.6000000000000005,5.5,7.9,1.0,7.199999999999999,0
650,218033,94987,23,1,2,2,962,12,0,1,11,1,0,0,0,0,9.8,5.0,9.25,8.809999999999999,10.0,0
587,211228,96801,7,6,5,1,945,8,1,1,3,1,0,0,0,0,6.4,10.0,4.85,8.725,8.8,0
587,134682,96250,12,3,2,3,285,8,2,1,24,1,0,0,0,1,6.6000000000000005,4.0,9.0,5.425,8.8,0
525,77175,25875,19,7,4,3,538,8,1,1,25,1,0,0,0,0,10.0,7.0,10.0,6.6899999999999995,8.8,0
822,157921,18057,15,6,3,3,445,2,2,1,17,1,0,1,0,0,9.6,5.5,8.55,6.225,5.2,0
821,121551,37400,6,7,3,3,269,1,2,1,29,1,0,0,0,0,6.6000000000000005,5.5,8.55,5.345,4.6,0
572,38976,76458,3,5,3,3,968,13,2,1,33,0,0,0,0,0,4.2,5.5,5.550000000000001,8.84,10.0,0
701,150617,73607,11,1,1,2,254,13,2,1,32,1,0,0,0,0,5.0,3.5,10.0,5.27,10.0,0
482,119794,92561,16,3,5,2,827,3,2,1,30,0,0,0,0,0,8.2,9.5,7.7,8.135,5.8,0
787,76866,32503,0,3,1,3,347,1,1,1,30,1,0,0,0,0,1.7999999999999998,2.5,7.5,5.735,4.6,0
423,137752,28765,16,7,2,1,997,7,2,1,12,1,0,0,0,0,10.0,6.0,8.0,8.985,8.2,0
713,67078,51612,1,3,2,2,59,9,1,0,23,1,0,0,0,0,2.1999999999999997,5.0,6.65,1.0,9.399999999999999,0
471,51113,89335,5,5,2,3,281,0,2,1,4,1,0,0,0,0,5.0,4.0,4.6,5.405,4.0,0
587,35401,98012,11,4,3,2,244,1,2,0,0,1,0,0,0,0,6.800000000000001,6.5,5.2,1.22,4.6,0
734,163956,86748,10,4,4,2,593,5,1,1,33,1,0,0,0,0,6.4,8.0,9.95,6.965,7.0,0
412,235432,14428,20,7,2,2,838,8,2,1,45,1,0,0,0,0,10.0,5.0,10.0,8.190000000000001,8.8,0
421,188635,36419,10,1,5,2,565,9,2,0,8,1,0,0,0,0,4.6,9.5,6.2,2.825,9.399999999999999,0
843,185486,70195,17,7,2,2,923,11,2,1,7,1,0,0,0,0,10.0,5.0,7.45,8.615,10.0,0
521,167214,78695,7,8,1,3,315,4,2,1,42,1,0,0,0,0,7.6,2.5,10.0,5.575,6.4,0
338,91492,94846,24,3,1,3,486,4,2,1,35,1,0,0,0,0,10.0,2.5,10.0,6.43,6.4,0
796,230536,44142,6,3,3,2,497,2,2,1,28,1,0,0,0,0,4.2,6.5,8.4,6.484999999999999,5.2,0
532,226329,76540,13,4,1,2,89,7,0,1,34,0,0,1,0,0,7.6,3.5,7.699999999999999,4.445,8.2,0
829,96693,43289,15,6,2,1,295,11,0,1,4,1,0,0,1,0,9.6,6.0,6.6,5.475,6.6,0
448,55135,81948,11,7,1,3,570,5,1,1,45,1,0,0,0,0,8.600000000000001,2.5,10.0,6.85,7.0,0
696,223304,63951,8,1,2,2,107,9,1,0,9,1,0,0,0,0,3.8000000000000003,5.0,5.95,1.0,9.399999999999999,0
601,47862,16755,19,4,3,3,487,11,1,1,37,1,0,0,0,0,10.0,5.5,10.0,6.4350000000000005,10.0,0
659,156262,89553,22,7,2,2,926,1,2,1,9,1,0,0,1,0,10.0,5.0,8.75,8.629999999999999,1.0,0
537,90199,8890,20,2,1,3,415,11,2,1,10,1,0,0,0,0,9.2,2.5,8.5,6.075,10.0,0
535,125366,99376,15,1,2,2,952,11,2,1,7,0,0,0,0,0,6.6,5.0,4.05,8.76,10.0,0
502,24331,22175,20,1,2,1,546,4,1,1,3,1,0,0,0,0,8.6,6.0,7.45,6.73,6.4,0
555,203258,79727,18,6,1,1,735,3,2,1,17,1,0,0,0,0,10.0,4.5,9.15,7.675,5.8,0
534,64648,70687,15,5,2,3,577,10,2,1,19,1,0,0,0,0,9.0,4.0,8.85,6.885,10.0,0
644,48549,89983,8,1,3,2,264,9,2,1,45,1,0,0,0,0,3.8000000000000003,6.5,10.0,5.32,9.399999999999999,0
833,232854,93287,12,3,1,2,969,8,2,1,2,1,0,0,0,0,6.6000000000000005,3.5,5.7,8.844999999999999,8.8,0
765,45761,99711,4,7,2,3,677,3,2,1,43,1,0,0,0,0,5.800000000000001,4.0,10.0,7.385,5.8,0
840,23262,29288,21,9,2,2,496,7,1,1,14,0,0,0,0,0,10.0,5.0,6.300000000000001,6.48,8.2,0
512,202331,51629,18,9,2,2,682,0,2,1,7,1,0,0,0,0,10.0,5.0,7.65,7.41,4.0,0
762,92572,52800,9,6,2,3,203,4,2,1,45,1,0,0,0,0,7.199999999999999,4.0,10.0,5.015,6.4,0
735,204544,42367,6,3,2,2,525,8,2,1,5,1,0,1,0,0,4.2,5.0,4.95,6.625,8.8,0
582,107858,82810,8,1,2,3,473,2,2,1,45,1,0,0,0,0,3.8000000000000003,4.0,10.0,6.365,5.2,0
762,104667,82754,24,3,3,2,789,10,2,1,35,1,0,0,0,0,10.0,6.5,10.0,7.945,10.0,0
706,24677,94328,13,2,1,2,922,12,2,0,19,0,0,0,0,0,6.4,3.5,5.45,4.61,10.0,0
387,224580,73513,14,5,3,2,513,5,2,1,31,1,0,0,0,0,8.600000000000001,6.5,10.0,6.5649999999999995,7.0,0
343,150334,87762,12,8,2,3,45,10,2,1,5,1,0,0,0,0,9.600000000000001,4.0,6.15,4.225,10.0,0
760,231937,34022,9,5,2,3,25,9,2,1,15,1,0,0,0,0,6.6,4.0,7.05,4.125,9.399999999999999,0
577,121437,74329,13,1,3,3,928,5,2,1,48,1,0,0,0,0,5.8,5.5,10.0,8.64,7.0,0
720,201689,64414,20,3,2,2,977,10,1,1,1,1,0,0,0,0,9.8,5.0,7.15,8.885,10.0,0
652,237101,6659,22,5,2,3,898,5,2,1,17,1,0,0,0,0,10.0,4.0,9.95,8.49,7.0,0
814,169667,62941,11,7,3,2,658,3,1,1,44,1,0,0,0,0,8.600000000000001,6.5,10.0,7.29,5.8,0
318,238531,42930,18,5,3,2,599,6,2,1,25,0,0,0,0,0,10.0,6.5,7.35,6.995,7.6,0
322,80148,48473,5,5,5,3,832,2,2,1,19,1,0,0,0,0,5.0,8.5,6.85,8.16,5.2,0
712,66926,60598,11,7,3,2,82,5,1,1,15,1,0,0,0,0,8.600000000000001,6.5,7.45,4.41,7.0,0
329,95271,21040,23,8,4,2,329,9,1,1,20,0,0,0,0,0,10.0,8.0,7.6000000000000005,5.645,9.399999999999999,0
407,54457,74806,12,8,1,2,952,4,2,0,44,1,0,0,0,0,9.600000000000001,3.5,10.0,4.76,6.4,0
666,62531,18286,7,7,2,3,254,2,2,1,13,1,0,0,0,0,7.0,4.0,6.35,5.27,5.2,0
580,224335,74139,15,3,2,2,867,1,2,1,17,1,0,0,0,0,7.8,5.0,8.55,8.335,4.6,0
427,224372,60916,1,2,1,2,749,11,2,1,7,1,0,0,0,0,1.6,3.5,4.25,7.745,10.0,0
528,148027,22600,21,1,2,3,204,14,2,1,4,0,0,0,0,0,9.0,4.0,4.8,5.02,10.0,0
410,214243,7291,6,6,3,2,767,0,1,1,23,0,0,0,0,0,6.0,6.5,4.65,7.835,4.0,0
435,65771,18123,11,9,2,2,915,7,2,1,40,1,0,0,0,0,9.8,5.0,10.0,8.575,8.2,0
661,113135,8811,6,3,3,3,98,0,2,1,46,1,0,1,0,0,4.2,5.5,10.0,4.49,4.0,0
485,86354,83883,18,5,2,3,781,4,2,1,28,1,0,0,0,0,10.0,4.0,10.0,7.904999999999999,6.4,0
428,132743,36276,13,9,2,1,807,4,1,0,8,1,0,0,0,0,10.0,6.0,6.8,4.035,6.4,0
560,188361,59145,8,9,2,3,148,0,2,1,41,1,0,0,0,0,8.6,4.0,10.0,4.74,4.0,0
814,53892,51619,17,7,2,1,572,8,1,1,17,0,0,0,0,0,10.0,6.0,5.95,6.859999999999999,8.8,0
748,222268,86049,10,4,2,3,668,4,1,1,45,0,0,0,0,0,6.4,4.0,8.75,7.34,6.4,0
403,149662,75678,15,2,3,2,763,8,1,1,17,0,0,0,0,0,7.2,6.5,5.55,7.8149999999999995,8.8,0
782,115057,93782,18,2,1,2,406,10,2,1,47,1,0,0,0,0,8.4,3.5,10.0,6.029999999999999,10.0,0
523,58409,96043,10,4,1,2,962,5,2,1,27,0,0,0,0,0,6.4,3.5,6.05,8.809999999999999,7.0,0
790,185542,31714,17,1,3,3,493,6,2,0,36,1,0,0,0,0,7.4,5.5,10.0,2.465,7.6,0
772,169457,60685,10,4,2,3,396,6,1,1,9,1,0,0,0,0,6.4,4.0,6.35,5.98,7.6,0
309,174368,17194,24,6,2,3,377,1,2,1,19,1,0,0,0,0,10.0,4.0,10.0,5.885,4.6,0
704,138566,78062,3,6,1,3,855,13,2,1,37,1,0,0,0,0,4.8,2.5,9.15,8.275,10.0,0
601,81716,69037,17,7,2,1,467,4,2,1,40,1,0,0,0,0,10.0,6.0,10.0,6.335,6.4,0
530,109152,24362,18,5,3,2,431,1,2,1,22,1,0,0,0,0,10.0,6.5,9.9,6.154999999999999,4.6,0
365,46382,59499,12,9,4,3,241,3,2,1,47,1,0,0,0,0,10.0,7.0,10.0,5.205,5.8,0
411,96675,51281,3,2,3,3,548,11,2,1,42,1,0,0,0,0,2.4000000000000004,5.5,9.9,6.74,10.0,0
312,248668,67813,9,2,1,3,353,2,0,1,19,1,0,0,0,0,4.8,2.5,7.65,5.765,5.2,0
692,42419,49852,21,4,3,2,729,11,1,1,22,1,1,0,0,0,10.0,6.5,10.0,7.645,10.0,0
799,244393,52836,4,4,2,2,147,12,1,1,49,1,1,0,0,0,4.0,5.0,10.0,4.735,10.0,0
533,101238,9595,2,4,2,2,383,10,2,1,4,1,0,0,0,0,3.2,5.0,4.0,5.915,10.0,0
613,245825,20402,15,1,1,2,446,5,2,1,26,1,0,1,0,0,6.6,3.5,9.9,6.23,7.0,0
311,190363,70283,7,4,3,2,164,10,2,1,8,0,0,0,0,0,5.2,6.5,2.6,4.82,10.0,0
508,32397,97676,23,5,3,2,528,14,1,1,42,1,0,0,0,0,10.0,6.5,10.0,6.640000000000001,10.0,0
313,77888,93131,6,9,3,3,124,4,2,1,40,1,0,0,0,0,7.8,5.5,10.0,4.62,6.4,0
717,55169,47723,18,3,3,2,101,0,2,1,35,1,0,0,1,0,9.0,6.5,10.0,4.505,1.0,0
736,82182,56322,13,3,2,1,355,14,2,1,39,0,0,0,0,0,7.0,6.0,8.45,5.775,10.0,0
676,112476,51764,14,5,2,3,603,1,0,1,36,0,0,0,0,0,8.600000000000001,4.0,8.2,7.015000000000001,4.6,0
319,62249,29911,16,6,3,2,534,12,2,1,2,0,0,0,0,0,10.0,6.5,3.5,6.67,10.0,0
369,179413,96288,20,3,3,3,593,6,2,1,35,0,0,0,0,0,9.8,5.5,9.25,6.965,7.6,0
510,95603,24405,0,1,3,2,100,8,2,1,47,1,1,0,0,0,1.0,6.5,10.0,4.5,8.8,0
400,197216,63122,5,8,2,3,709,0,1,0,44,0,0,0,0,0,6.8,4.0,7.6,3.545,4.0,0
431,212844,94756,22,1,3,3,407,3,0,1,34,1,0,0,0,0,9.4,5.5,10.0,6.035,5.8,0
680,99360,8447,14,2,2,3,114,13,2,1,35,1,0,0,0,0,6.800000000000001,4.0,10.0,4.57,10.0,0
431,33444,58143,11,3,3,3,821,14,2,1,28,0,0,0,0,0,6.2,5.5,6.4,8.105,10.0,0
319,196719,67906,20,6,2,2,975,14,1,1,32,0,0,0,0,0,10.0,5.0,8.8,8.875,10.0,0
835,143662,15662,19,4,4,2,605,10,2,1,25,1,0,0,0,0,10.0,8.0,10.0,7.025,10.0,0
526,118843,68001,1,4,1,3,549,2,1,1,7,1,0,0,0,0,2.8,2.5,4.25,6.745,5.2,0
453,30974,63282,4,9,3,3,288,11,2,1,8,0,0,0,0,0,7.0,5.5,2.0,5.4399999999999995,10.0,0
768,132150,9899,8,6,2,3,21,11,2,1,21,1,0,0,0,0,6.8,4.0,7.75,4.105,10.0,0
704,189455,33582,19,2,1,2,929,10,1,1,4,1,0,1,0,0,8.8,3.5,7.4,8.645,10.0,0
501,114826,72471,13,7,1,3,316,12,1,1,43,1,0,0,0,0,9.4,2.5,10.0,5.58,10.0,0
337,232624,47213,17,3,3,3,373,4,2,1,40,1,0,0,0,0,8.600000000000001,5.5,10.0,5.865,6.4,0
487,117648,80871,21,9,1,3,671,4,2,1,35,1,0,0,0,0,10.0,2.5,10.0,7.355,6.4,0
356,245121,88205,7,6,1,2,327,12,1,1,31,1,0,0,0,0,6.4,3.5,9.05,5.635,10.0,0
319,154028,79081,1,8,5,3,547,11,2,0,29,1,0,0,0,0,5.2,8.5,7.55,2.735,10.0,0
572,159149,88805,8,1,3,2,223,9,2,1,48,0,0,0,0,0,3.8000000000000003,6.5,8.799999999999999,5.115,9.399999999999999,0
418,56490,42830,6,2,2,1,323,9,2,1,43,1,0,0,0,0,3.6000000000000005,6.0,10.0,5.615,9.399999999999999,0
815,144713,12066,17,6,2,3,464,10,2,1,44,1,0,0,0,0,10.0,4.0,10.0,6.32,10.0,0
520,75612,15712,15,3,2,2,408,1,2,1,42,1,0,0,0,0,7.8,5.0,10.0,6.04,4.6,0
825,120474,86527,20,1,3,3,761,4,2,0,16,0,0,0,0,0,8.6,5.5,6.4,3.805,6.4,0
814,56159,70365,4,6,3,2,231,3,2,1,29,1,0,0,0,0,5.199999999999999,6.5,8.149999999999999,5.155,5.8,0
635,59710,92185,22,5,3,1,589,12,2,1,46,1,0,0,0,0,10.0,7.5,10.0,6.945,10.0,0
354,234608,35806,14,9,2,2,271,0,1,1,8,0,0,0,0,0,10.0,5.0,4.0,5.355,4.0,0
799,164878,17210,4,6,3,2,505,11,2,1,3,1,0,0,0,0,5.199999999999999,6.5,4.25,6.525,10.0,0
835,133096,41972,10,5,1,1,632,0,0,1,11,1,0,0,0,0,7.0,4.5,6.65,7.16,4.0,0
461,229417,39136,21,1,1,2,139,0,2,1,34,1,0,0,0,0,9.0,3.5,10.0,4.695,4.0,0
458,231463,49297,13,1,3,3,168,7,2,1,19,1,0,0,0,0,5.8,5.5,8.45,4.84,8.2,0
487,127412,20945,24,1,1,3,801,14,1,1,16,1,0,0,0,0,10.0,2.5,10.0,8.004999999999999,10.0,0
359,114924,47477,18,7,2,3,300,2,0,1,21,0,0,0,0,0,10.0,4.0,6.75,5.5,5.2,0
618,26458,84180,2,6,3,3,824,8,1,1,6,1,0,0,0,0,4.3999999999999995,5.5,4.3,8.120000000000001,8.8,0
510,150993,75453,23,5,2,2,552,14,1,1,38,1,0,0,0,0,10.0,5.0,10.0,6.76,10.0,0
705,55524,90404,9,4,1,3,98,9,2,1,43,1,0,0,0,0,6.0,2.5,10.0,4.49,9.399999999999999,0
408,157925,82413,5,8,3,3,977,1,2,1,41,1,0,0,0,0,6.8,5.5,10.0,8.885,4.6,0
375,60477,18224,2,8,4,2,341,8,0,1,7,1,0,0,0,0,5.6,8.0,4.45,5.705,8.8,0
841,52222,8052,1,5,3,3,639,10,1,1,8,0,1,0,1,0,3.4,5.5,1.4,7.195,6.0,0
613,38320,32272,12,4,2,2,515,8,2,1,45,1,0,0,0,0,7.200000000000001,5.0,10.0,6.575,8.8,0
416,114154,46150,17,2,2,3,139,14,1,1,5,0,0,0,0,0,8.0,4.0,4.15,4.695,10.0,0
318,72243,22316,1,7,1,2,216,3,2,1,18,0,0,0,0,0,4.6000000000000005,3.5,2.9,5.08,5.8,0
731,196687,58389,14,5,3,1,369,3,1,1,21,0,0,0,0,0,8.600000000000001,7.5,5.95,5.845,5.8,0
649,168424,68332,4,3,2,1,68,3,2,1,46,1,0,0,0,1,3.4,6.0,10.0,4.34,5.8,0
482,92833,12240,14,9,4,2,105,11,2,1,19,0,0,0,0,0,10.0,8.0,5.65,4.525,10.0,0
412,113476,73774,20,9,2,3,840,0,1,1,19,1,0,0,1,0,10.0,4.0,9.85,8.2,1.0,0
482,134560,48175,16,8,2,3,255,4,1,1,26,0,0,0,0,0,10.0,4.0,7.1,5.275,6.4,0
780,154275,5565,1,1,3,2,468,12,2,1,26,1,0,0,0,0,1.0,6.5,7.1,6.34,10.0,0
445,59267,92298,17,3,3,2,154,5,1,1,6,1,0,0,0,0,8.600000000000001,6.5,7.300000000000001,4.77,7.0,0
412,57941,76094,14,2,3,2,319,3,2,1,23,1,0,0,0,0,6.800000000000001,6.5,9.25,5.595,5.8,0
775,102809,21375,19,4,4,3,646,7,1,1,7,1,0,0,0,0,10.0,7.0,7.8500000000000005,7.23,8.2,0
602,45368,30710,22,2,5,2,926,14,2,1,2,1,0,0,0,0,10.0,9.5,7.7,8.629999999999999,10.0,0
417,97186,54895,2,8,4,3,543,14,2,1,10,1,0,0,0,0,5.6,7.0,4.9,6.715,10.0,0
460,50984,81639,4,1,3,3,390,13,2,1,35,1,0,0,0,0,2.2,5.5,9.05,5.95,10.0,0
700,193013,20174,10,4,3,3,362,13,1,1,1,1,0,0,0,0,6.4,5.5,5.15,5.8100000000000005,10.0,0
497,223990,92329,8,5,3,3,893,2,2,0,0,1,0,0,0,0,6.2,5.5,4.6,4.465,5.2,0
559,203755,32597,4,4,1,3,960,10,2,1,6,1,0,0,0,1,4.0,2.5,4.7,8.8,10.0,0
346,20801,79289,24,8,2,3,294,8,2,1,23,1,0,0,0,0,10.0,4.0,10.0,5.47,8.8,0
698,126538,43397,0,2,1,3,728,12,2,1,11,0,0,0,1,0,1.2,2.5,1.65,7.640000000000001,7.199999999999999,0
377,132201,76854,24,9,1,3,926,6,1,1,7,1,0,0,0,0,10.0,2.5,8.850000000000001,8.629999999999999,7.6,0
423,67965,38069,13,2,2,3,511,7,1,1,12,1,0,0,0,0,6.4,4.0,7.4,6.555,8.2,0
374,105269,90687,4,2,1,3,267,6,0,0,5,0,0,0,0,0,2.8,2.5,1.55,1.335,7.6,0
436,161041,45274,7,2,4,3,819,8,1,1,38,1,0,0,0,0,4.0,7.0,10.0,8.094999999999999,8.8,0
699,55969,79237,20,8,3,3,61,1,1,1,23,0,0,0,0,0,10.0,5.5,7.449999999999999,4.305,4.6,0
804,233341,77498,13,3,1,3,559,14,1,1,23,1,0,1,0,0,7.0,2.5,9.05,6.795,10.0,0
799,183521,43197,15,8,2,1,908,14,1,1,37,1,0,0,0,0,10.0,6.0,10.0,8.54,10.0,0
437,111679,53634,5,7,3,1,674,3,1,1,43,1,0,0,0,0,6.2,7.5,10.0,7.37,5.8,0
349,176777,35041,7,4,3,3,854,1,1,1,6,1,0,0,0,0,5.2,5.5,5.3,8.27,4.6,0
553,211375,12248,1,7,4,1,225,7,1,1,9,0,0,0,0,0,4.6000000000000005,9.0,1.5499999999999998,5.125,8.2,0
725,48363,90365,18,8,5,2,455,1,1,1,29,1,0,0,0,0,10.0,9.5,10.0,6.275,4.6,0
846,181792,7203,8,6,5,2,232,7,2,1,38,0,1,0,0,0,6.8,9.5,7.300000000000001,5.16,8.2,0
601,161044,56986,4,6,2,3,664,5,1,1,23,0,0,0,0,0,5.199999999999999,4.0,4.25,7.32,7.0,0
648,53351,30370,4,3,2,3,975,6,1,1,26,0,0,0,0,0,3.4,4.0,4.7,8.875,7.6,0
348,131023,40247,24,5,3,2,114,10,0,1,29,1,0,0,0,0,10.0,6.5,10.0,4.57,10.0,0
373,187217,80922,18,2,2,2,531,14,2,1,14,1,0,0,0,0,8.4,5.0,8.7,6.654999999999999,10.0,0
560,107948,5434,3,5,3,3,978,12,2,1,1,0,0,0,0,0,4.2,5.5,1.0,8.89,10.0,0
655,240686,67982,15,5,2,3,763,5,0,1,7,1,0,0,0,0,9.0,4.0,7.05,7.8149999999999995,7.0,0
559,239188,70180,15,7,3,1,897,13,2,1,16,1,0,1,0,0,10.0,7.5,8.4,8.485,10.0,0
594,76235,39474,15,4,2,1,392,11,2,1,47,1,0,0,0,0,8.4,6.0,10.0,5.96,10.0,0
612,34855,29644,6,6,2,3,123,8,2,1,12,1,0,0,0,0,6.0,4.0,6.0,4.615,8.8,0
481,187241,43493,17,9,2,3,754,3,2,1,17,1,0,0,0,0,10.0,4.0,8.95,7.77,5.8,0
663,197476,88824,23,4,4,3,78,0,2,1,20,1,0,0,0,0,10.0,7.0,10.0,4.39,4.0,0
487,170641,8959,20,6,2,3,374,8,0,1,35,1,0,0,0,0,10.0,4.0,10.0,5.87,8.8,0
842,145074,52289,0,9,4,3,53,12,1,1,11,1,0,0,0,0,5.3999999999999995,7.0,4.65,4.265,10.0,0
847,74437,16143,2,1,3,2,690,9,2,1,42,1,0,0,0,0,1.4,6.5,9.7,7.45,9.399999999999999,0
707,199578,44593,24,8,3,1,220,7,2,1,1,0,0,0,0,0,10.0,7.5,4.950000000000001,5.1,8.2,0
713,176810,44115,20,1,3,3,285,0,2,1,19,1,0,0,0,0,8.6,5.5,9.85,5.425,4.0,0
641,157844,27540,7,4,3,3,116,12,1,1,22,1,0,0,0,0,5.2,5.5,7.7,4.58,10.0,0
519,110410,40481,0,3,2,3,942,9,1,1,20,1,0,0,1,0,1.7999999999999998,4.0,6.0,8.71,5.3999999999999995,0
462,39731,82097,6,4,1,3,488,5,2,1,30,1,0,0,0,0,4.800000000000001,2.5,8.7,6.4399999999999995,7.0,0
519,161203,27578,6,7,4,3,688,13,2,1,15,0,0,0,0,0,6.6000000000000005,7.0,3.45,7.4399999999999995,10.0,0
569,86324,17787,7,9,3,3,214,9,2,1,12,0,0,0,0,0,8.2,5.5,3.2,5.07,9.399999999999999,0
699,205169,77048,18,9,2,1,128,11,2,1,3,1,0,0,0,0,10.0,6.0,7.05,4.64,10.0,0
481,101720,57879,16,1,3,1,495,11,1,0,1,1,0,0,0,0,7.0,7.5,6.35,2.475,10.0,0
504,116433,15596,10,1,2,3,118,14,2,0,49,0,0,0,0,0,4.6,4.0,9.35,1.0,10.0,0
527,22889,65669,14,9,1,2,463,3,2,1,0,1,0,0,0,0,10.0,3.5,5.800000000000001,6.3149999999999995,5.8,0
549,29569,24930,8,4,2,1,248,14,2,1,25,1,0,0,0,0,5.6,6.0,8.35,5.24,10.0,0
740,107193,52950,16,3,2,3,17,14,2,1,29,1,0,0,0,0,8.2,4.0,10.0,4.085,10.0,0
832,226749,23687,10,9,1,3,521,10,2,1,37,1,0,0,0,0,9.399999999999999,2.5,10.0,6.605,10.0,0
495,105192,57833,5,5,2,2,52,1,1,1,19,1,0,0,0,0,5.0,5.0,6.85,4.26,4.6,0
818,107154,40989,8,6,2,3,403,2,1,1,24,1,0,0,1,0,6.8,4.0,8.2,6.015000000000001,1.2,0
369,228542,35183,17,1,1,1,818,11,0,0,18,1,0,0,0,0,7.4,4.5,9.1,4.09,10.0,0
698,128073,25758,19,1,2,2,141,12,2,1,26,1,0,0,0,0,8.200000000000001,5.0,10.0,4.705,10.0,0
502,239894,6082,1,7,2,3,727,11,1,1,9,1,0,0,0,0,4.6000000000000005,4.0,4.55,7.635,10.0,0
447,27612,50891,3,8,1,3,909,8,0,1,40,0,0,0,0,0,6.0,2.5,6.6,8.545,8.8,0
771,71644,50810,17,8,1,1,801,4,2,1,16,1,0,0,0,0,10.0,4.5,8.8,8.004999999999999,6.4,0
498,52069,51901,0,7,1,2,760,6,0,1,46,1,0,0,0,0,4.2,3.5,9.899999999999999,7.8,7.6,0
725,101741,88512,10,9,1,2,798,14,0,1,1,1,0,0,0,0,9.399999999999999,3.5,5.15,7.99,10.0,0
791,178403,76062,2,1,3,3,403,12,2,1,16,0,0,0,0,0,1.4,5.5,2.8,6.015000000000001,10.0,0
441,75897,26563,7,2,2,3,567,14,2,1,6,1,0,0,0,0,4.0,4.0,5.3,6.835,10.0,0
612,165006,77008,4,3,1,2,994,1,2,1,15,1,0,0,0,0,3.4,3.5,6.05,8.969999999999999,4.6,0
464,161167,7775,19,5,1,1,207,7,2,1,48,0,0,0,0,0,10.0,4.5,10.0,5.035,8.2,0
613,242566,20828,20,4,2,3,473,2,2,1,26,1,0,0,0,0,10.0,4.0,10.0,6.365,5.2,0
320,122544,22974,21,4,3,3,130,0,2,1,0,0,0,0,0,0,10.0,5.5,4.2,4.65,4.0,0
381,38706,27388,21,8,2,3,309,12,2,1,21,0,0,0,0,0,10.0,4.0,7.35,5.545,10.0,0
430,194588,85591,4,8,1,2,229,7,1,1,21,1,0,1,0,0,6.4,3.5,6.95,5.145,8.2,0
604,123602,23615,10,7,2,3,877,10,2,1,26,1,0,0,0,0,8.2,4.0,8.9,8.385,10.0,0
670,248080,42886,11,1,2,2,810,10,1,1,15,1,0,0,0,0,5.0,5.0,7.45,8.05,10.0,0
683,54629,27838,21,4,1,2,103,8,1,0,35,1,0,0,0,0,10.0,3.5,10.0,1.0,8.8,0
744,197982,45728,8,1,3,2,301,7,1,0,15,1,0,0,0,0,3.8000000000000003,6.5,6.85,1.505,8.2,0
724,239612,83000,20,5,2,3,162,0,0,1,23,1,0,0,0,0,10.0,4.0,10.0,4.8100000000000005,4.0,0
460,144746,57798,12,3,1,3,534,11,2,0,34,1,0,0,0,0,6.6000000000000005,2.5,10.0,2.67,10.0,0
477,40431,77776,21,3,3,3,944,6,2,1,32,1,0,0,0,0,10.0,5.5,10.0,8.719999999999999,7.6,0
789,207805,75478,19,4,3,3,728,6,1,1,16,1,0,0,0,0,10.0,5.5,9.2,7.640000000000001,7.6,0
